,Username,Comment,Likes,Replies,link
12180,              Rushikesh Jadhav            ,"After watching this video ....Apne toh 7 min main jasbaat badal diye , armaan badal diye !",13,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12181,              ali raza            ,sir plz automata k lecture upload ker dy,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12182,              Mohit Kumar Srivastava            ,"Sir SCRIPT padha dijiye sir AI mein
Bht difficult lagta hai samajh me nhi 
Ata pls sir",1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12183,              SHABIR HASSAN            ,"Great sir g .....GOD BLESS YOU....
you know........ I'm from Kashmir....",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12184,              Shubhangi Hatkar            ,,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12185,              YEH UMANG            ,Sir mcqs b krwana sath sath,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12186,              Punjabi Software Engineer            ,sir perfect decision and imperfect decision yeh topic same hai yeh? and sir SMA* yeh topic b konsa hai,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12187,              Shiva Classes             ,Ty sir,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12188,              Usama Bin Rafique            ,Mainy apki sub videos dekhi boht achy sy explain kea.. Main first-order-logic ka topic search kr rha tha.. ap k channel pr ni mila...,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12189,              Betaz Banshee            ,"Addicted To Gate Smashers! Including Youu Sir!! Youu look like Master Shifu, the Squirell!!",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12190,              zohaibcodes            ,You are lub️,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12191,              Md Sujan            ,sir ji aap ismai tic tac toe ai problem laga do,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12192,              Thomas_Shelby YT            ,sir ji jaldi agle video upload kijiye,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12193,              WARDA            ,1:10 gentle smile .......i like it,3,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12194,              PubgMobile            ,Aj 25-June-2021 mera AI ka paper hai. thank u sir,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12195,              Rounak            ,Gurujee shandar jabardast zindabaad,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12196,              Ayush Roy            ,Tie wala option galat hai. X wins,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12197,              Hafeez            ,Sir video jaldi r daily dala krain,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12198,              Dhruti Shah            ,sir draw vale mai wrong likha hai usme win ho raha hai,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12199,              Ukasha zafar            ,Kl mera Artificial intelligence ka paper or ma apko duaen de rha yaqeen maan,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12200,              True            ,Thank u,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12201,              BACKIYA LAKSHMI venkat raman            ,Sir please teach in English,2,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12202,              Satwik Sharma            ,Sir aap games ki list mein valorant ka naam lena bhul gaaye,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12203,              Kohinoor-E- Jahan            ,What this game called?,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12204,              Jai Gupta            ,draw vale example main cross jeet raha hai,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12205,              Satvikbatra            ,"Thank you papa, lmao i mean sir",1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12206,              WARDA            ,I love the way u smile little...,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12207,              GOURISANKAR MANDAL            ,Aj porke moja ageaya,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12208,              Shalini Singh            ,Thnku,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12209,               Vamsi varma            ,better to say in english,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12210,              AMJAD Ali            ,Sir pubg k hwaly say koi video bnay,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12211,              sahilaryan Shah            ,Jo comments padhne aye the like kro,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12212,              AMJAD Ali            ,Pubg in Artificial inellegence,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12213,              Doraemon TV            ,6:10 tiktok game hehe..,5,2,https://www.youtube.com/watch?v=FFzdXJ49KAI
12214,              Zaman Öldüren            ,english title ? why whyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy ?????????????,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12215,              KatKatsu            ,"dammit, not english",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12216,              Rasul Aliyev            ,"nice english title , enjoy your dislike",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12217,              Narendra Parmar            ,Thanks Sir ji,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12218,              Shubhangi Hatkar            ,,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12219,,"️ Grab Notes by Expert Teachers Here: https://www.pabbly.com/out/magnet-brains
️Get any subject playlist here:- https://www.magnetbrains.com/get-subject-wise-playlist
️Get any class & subject's topic Video here:- https://www.magnetbrains.com/get-topic-wise-video
️ Watch Full Free Course: https://www.magnetbrains.com",3,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12220,              Varsha Nandi            ,The actual session starts at 1:15. Save your time ,10,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12221,              H A R S H I T Tyagi            ,very understandable video ️,4,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12222,              Prathviraj Patidar            ,Best of luck for tomorrow exam,132,21,https://www.youtube.com/watch?v=bmzwAYoOPVI
12223,              Bibek Nag            ,Thank you sir so much ️️️,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12224,              Ayush Shukla            ,Ye sir hamesha ai exam se 1din pehle yaad ate h ️,23,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12225,              Pavan kumar k            ,"Who all have exam on monday ...
All the best for them ....️",8,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12226,              REApER            ,Thank you sir ️,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12227,              Premanshu Shekhar            ,Thanks ,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12228,              DIPAK PRASAD            ,Sir Why don't you Start Class 11th AI ?,5,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12229,              @ SHORT DIRECTOR            ,13 March wale dost attendance la lagyo ,13,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12230,              comedy king😄            ,Thank you sir for explain,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12231,              The Immortal            ,Guys best of luck,3,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12232,              Rwj3ded            ,Best of luck for your exam,11,1,https://www.youtube.com/watch?v=bmzwAYoOPVI
12233,              Harshit sharma 9A            ,Best of luck,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12234,              Riya Raz            ,Thanku sir...,0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12235,              Puneet            ,Can anyone help me with blueprint for AI,1,4,https://www.youtube.com/watch?v=bmzwAYoOPVI
12236,              Sahil sheikh            ,"Who are here for boaee exam 2023, give your attendance here ",6,1,https://www.youtube.com/watch?v=bmzwAYoOPVI
12237,              LoluckeY            ,Great Video !!,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12238,              Mohd mausam            ,),0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12239,              BSVSS.MANIKANTA GAMING YT            ,Cleared all doughts,0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12240,              Sunita Devi            ,"My board exam is on Monday 
And I am not confirm about syllabus of Al 
Can anyone tell me",3,3,https://www.youtube.com/watch?v=bmzwAYoOPVI
12241,              INFERNO            ,Kal exam abhi samajh NI araaaa,2,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12242,              Sai Praneeth            ,Like who has pre-board tomorrow,13,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12243,              samsa is here            ,Aaj exam h or hm bas m h,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12244,              Salma Khatoon            ,Please upload oneshot revision of AI,0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12245,              Sanskar Kanwasi            ,"BEST OF LUCK FOR TOMORROW AI EXAM 
PRE-BOARD 2
2023",4,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12246,              Kartik Sharma            ,Sir apke intro se aisa lgta hai ki aap dra re ho,0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12247,              BADMASH_FF            ,,1,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12248,              Sanjay Kumar            ,Good,0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12249,              Rajender Potharaj            ,Sir it is not pressing it is pro cess ing,3,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12250,              Mysterious boy            ,Sir aap kaha se ha ?,1,1,https://www.youtube.com/watch?v=bmzwAYoOPVI
12251,              YourMOM            ,Magnet Braina is the best,0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12252,              Gamer Fact 25            ,Koi ha jiska paper 13 ko ha ?,4,3,https://www.youtube.com/watch?v=bmzwAYoOPVI
12253,              09.Garvit Parganiha            ,Best of luck  or kon kon aya hai raat ko dekhne???,18,2,https://www.youtube.com/watch?v=bmzwAYoOPVI
12254,              উৎস চৌধুরী            ,Kl exam h  aur hum aj aye h ,20,10,https://www.youtube.com/watch?v=bmzwAYoOPVI
12255,              anuj kourav gadarwara            ,Aj exam h or kon kon subaha padne aya h,4,3,https://www.youtube.com/watch?v=bmzwAYoOPVI
12256,              dj fish songs            ,Bruhh,0,3,https://www.youtube.com/watch?v=bmzwAYoOPVI
12257,              abhinavkrishna u            ,Thee,0,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12258,              Ramandeep mann            ,tati,2,2,https://www.youtube.com/watch?v=bmzwAYoOPVI
12259,              king_likhith            ,Good,4,0,https://www.youtube.com/watch?v=bmzwAYoOPVI
12260,              04. ABHISHEK CHAUHAN            ,BEST YOUTUBE CHANNEL FOR COMPUTER SCIENCE STUDENTS. ### THANK YOU SO MUCH AAKASH SIR YOU MAKE THIS SUBJECT VERY INTERESTING  AND TEACH  LIKE A LEGEND BECAUSE U R A SOFTWARE ENGINEER  ,6,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12261,              anish            ,"Aakash sir, i feel your videos are really very helpful to me.. i got 50/50 in my preboards after referring to you..  I request you to make 1 full one shot video of PART A and PART B seperatly so that we all can revise really fast..  As i am having Sanskrit i get only ONE Day for my AI prep. I hope you will responds.. Thanks sir",23,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12262,              CHERRY            ,"Best teacher ever!!! 
Sir you are a lifesaver ️",0,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12263,              Arunabh Mahato            ,"It just happen 2 or 3 days to watch your videos and the way of teaching is far more better than our school teacher...
Due to you Now I am feel confident for my AI...as my science examination is not quite better and I perform just good in my 1st and 2nd language examination.. so AI is my chance to improve my overall score...Now it seems possible due to you

Thanks a lot....️",2,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12264,              NIKHIL KUMAR            ,"Hlo sir
At time stamp 19:19 the question is about incorrect statement and there seems a mistake as the answer would be (i)and(ii)
Also at 23:52 the answer must be problem statement template as far as I can recall
Btw thanks for your valuable content ️",9,2,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12265,              Kashish Chauhan            ,Thank you so much sir for your efforts... It's really helpful... Plz continue this series and post more questions...,0,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12266,              Vanshree Pande            ,Sir your videos are amazing. We would like a part 2 as well before our exam,0,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12267,              Devansh Srivastava            ,Sir please provide some videos related to PYQs Information Technology 402 and MCQs and most expected questions  .......it will be very helpful,5,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12268,              Dubba Ramya            ,"Sir your videos are amazing ,at first I was not able to understand ai but when I saw your videos I was able to understand everything you teaches  thankyou so much sir ",1,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12269,              Venu Vaibhav            ,Thank You So Much. I am searching for Sample Paper for AI and I didn’t get then suddenly I have seen that you have uploaded questions and then I stop searching any more  Thank You ,2,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12270,              Asmit Parmar            ,"Sir your videos are the most helpful one for the 10th board students. None other than you is teaching Artificial intelligence in such a nice and innovative way..
Thank you so much for your efforts sir..

And also I too Aspire like you to get into IIT..
Kindly guide for that too sir..
I would be really grateful to you ️",6,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12271,              Iru fashions            ,"Good evening sir 
I'm glad that I've found your yt Channel for ai thank you for uploading this series
Also sir I scored 34/50 as I left some of the chapters now I want to score above 90 to increase my overall percentage please guide me sir",2,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
12272,              🅓🅔🅔🅟🅘🅚🅐            ,Thanks for you teaching  ai sir its really helpful for us,1,0,https://www.youtube.com/watch?v=Yz4Bh_lwEqU
