Username,Comment,Comment sentiment,Comment subjectivity,Date,Likes,Replies,Link
              JH-TechTube            ,"ফারহান ভাইয়া এই Ai Chatgpt ব্যবহার করে
article লিখে ওয়েবসাইট এ পোস্ট করলে কি গুগল থেকে 
মনিটাইজ পাইবো ?",0.0,0.0,17-02-2023,2,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Pro gamer            ,"I can't use ChatGPT due to mobile number, why?",0.0772,0.375,03-03-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Ali Zubair            ,"ইংরেজির পাশাপাশি যদি অন্যান্য ভাষা ও যদি চলে আসে ChatGPTতে, জিনিসটা আরো কতটা ভয়ংকর হয়ে যাবে চিন্তার বিষয়।",0.0,0.0,17-02-2023,0,1,https://www.youtube.com/watch?v=xMGiGgbHNso
              Ashikur Rahman            ,What is the future of SEO since chatGPT is now here.,0.0,0.125,17-02-2023,1,2,https://www.youtube.com/watch?v=xMGiGgbHNso
              FT.Parvez            ,Will chatgpt have any negative impact on SEO?,-0.5719,0.4,17-02-2023,1,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Mehadi Hasan            ,"and Today Breaking News : ChatGPT creator OpenAI signs multi-year, multi-billion investment deal with Microsoft",0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Freewill            ,ChatGPT is Beast Of The Earth,0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Farhan Khan            ,Who is the creator of this ChatGPT pls answer this question???,0.212,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              faiaxakib            ,"going to chatgpt to search ""top jobs that AI can't replace""

It be like, you dare use my own spell against me potter",0.5106,0.75,None,0,2,https://www.youtube.com/watch?v=xMGiGgbHNso
              Aminur Rahman            ,"Chatgpt যে কোডগুলা generate করতিছে তার মধ্যে ৯৯% কোড ই তো রান করে না দেখতিছি।
আসলেও কি করে না নাকি আমার এখানে কোন সমস্যা আছে???",0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              din            ,"ai create korse programmer...
ai can't destroy programmer's job...its not possible...chatgpt ar onak code wrong...chatgpt ke buet ar problem solve korte den...o calculation bhol kore rakbe...try koren...",0.4678,0.0,None,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Surman Ahmed            ,ChatGPt এর কারণে digital marketing এ  কোন affect হবে?,0.0,0.0,17-02-2023,1,1,https://www.youtube.com/watch?v=xMGiGgbHNso
              Abubokkor Rabbi            ,Chatgpt theke ki amader earning er kono way ase ?,0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Abir Ahamed            ,"Dall-E, Chatgpt e gula kmne use korbo  

Plz any one tell me",0.0772,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Safaet Hossen Shoron            ,chatgpt amio phone e use kore deklam khub valo laglo,0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              N T            ,Why is ChatGPT free ?,0.5106,0.8,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Ashik Mahmud            ,ভাই chatGPT কি ফ্রি? চাইলে যে কেউ ইউজ করতে পারবো?,0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              S M Fuad Since 2004            ,Chatgpt এর crack বের হবে না? ,0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Rakibul islam Rafi            ,"vai ami seo shiktachi, seo ki chatgpt jonno shikhe bipode porbo?,help pls",0.0772,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              𝓟𝓻𝓲𝓷𝓬𝓮 𝓩𝔂𝓪𝓷ツ            ,"welcome chatgpt.manuser uchit hater kaj sekha,,,ar baki sobrokom service dibe ai..",0.0516,0.9,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              রঙ্গমঞ্চ            ,chatGPT te e search dilm business related AI,0.0,0.4,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Mehedi Hasan            ,"ভাই আমি ফেসবুক আইডি হ্যাক করতে চাই এটা জানতে চাইরাম chatgpt এর কাছে...তো ওই সালা আইডি হ্যাক করবেই না 
আমাই আইন শিখায়...
I'm sorry, but as a responsible AI language model, I do not support or promote any illegal activities, including hacking someone else's Facebook account. Hacking into someone else's account without their permission is illegal and unethical, and can result in serious consequences. It's important to respect the privacy and security of others online.",-0.8783,0.7027777777777778,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Bhoot FM/RJ Russell            ,"Chatgpt use kore Jodi taka income atoi shoja, tahole apni YouTube video banie viewer vikkha kano korchen? Chatgpt use kore lakhopoti hoye Jan... Video bani time nosto koiren na",0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Kurulus Usman            ,chatgpt re khalid farhan k koilam kintu apnar information dite parlo na kintu google r koilam r khuija pailo,0.0,0.0,None,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              zannat mahbub            ,"হোগামারা সম্পর্কে  আমাকে কিছু বলুন।
chatgpt:.........",0.0,0.0,24-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Mohammad Redoy Hossain            ,"Bahi, chatgpt programming code provide kore tik e but, onek error ase. Programming jante hobe joto e chatgpt code provide korok.",-0.5499,0.0,17-02-2023,0,1,https://www.youtube.com/watch?v=xMGiGgbHNso
              Samiul alam            ,If chatgpt  is really very smart. Why isn't any asking it to* list all that are undone and revolutious?,0.5059,0.8357142857142859,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Rakibul Sitab            ,ChatGpt will make some people  carpenters or massage therapists for  sure if they dont upskill them with the  technology advancement.,0.3182,0.8888888888888888,None,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Phone Tone            ,"ChatGPT creator OpenAI signs multi-year, multi-billion investment deal with Microsoft $MSFT.",0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Hope Motion            ,ChatGPT Rival upcoming AI Google  Bird Ai,0.0,0.0,None,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              Motion & VFX World            ,"Apni ninei bojei na ChatGPT ki, eter meaning tai bojalen na thik thak moto. Hudai, eisob soby jane.",0.0,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=xMGiGgbHNso
              @nitinbhakta4787            ,"It is important to be aware that while ChatGPT can provide information, it should not be considered a definitive source and any information it provides should be fact-checked. This is demonstrated by an example where a query about a specific film was provided, but the information returned pertained to a different film with the same title. This mistake occurred  even though there were different plots, characters, actors/actresses and release dates between the two films. Furthermore, it can be inferred that the model does not have knowledge about the specific film queried and that its source of knowledge might be limited to Wikipedia.",-0.6187,0.3709821428571428,None,57,23,https://www.youtube.com/watch?v=THJysHMi81c
              @Learningnewsnetwork            ,"ChatGPT was launched on November 30, 2022. You were required to add your name to a wait list to try it out in Beta. This would have been around the time leading to the end of the semester and holidays. Reopening of schools in January 2023 ( a 4 weeks window), schools were already making accusations of cheating and plagiarism with ChatGP. I would like to know which students and what exams where the students able to get on ChatGPT's waiting list, and were able to write, hand in or submit their exams and have this exam checked for AI plagiarism? I would like someone to explain that to me.",0.6597,0.625,17-02-2023,15,2,https://www.youtube.com/watch?v=THJysHMi81c
              @ParadineG            ,"ChatGPT has become almost irreplaceable tool for professionals as they can spot its mistakes. For general public it is also useful tool, but they must understand that it can make mistakes. Therefore one must be careful when touching subjects that are outside of their expertise.",-0.2846,0.3527777777777777,17-02-2023,6,3,https://www.youtube.com/watch?v=THJysHMi81c
              @MrErick1160            ,"chatgpt needs a lot of improvement to its user experience. It will really be useful when it can cite the sources that support every statement he says, a bit like a google engine, it would spit out the text and then add all the links/sources that can support his answer. It also needs to be deeply integrated into operating systems (android, ios, windows etc) with a search bar, a  bit like the google search bar. It also lacks very important functionalities such as searching within all your prompts.",0.9491,0.475,17-02-2023,15,3,https://www.youtube.com/watch?v=THJysHMi81c
              @scarecrow2275            ,"After using ChatGPT, I'd say it's like talking to an 8 year old child who just found the internet, give it a couple years of learning and more than 75% of office jobs could be replaced by this software alone, a decade from now and it'll be what's teaching university courses. You'll own nothing and be happy!",-0.4195,0.675,17-02-2023,38,23,https://www.youtube.com/watch?v=THJysHMi81c
              @kylebennett3651            ,"ChatGPT is absolutely amazing! I can't believe the level of intelligence and knowledge it possesses. It can answer any question I throw at it and do so in a concise and easy-to-understand manner. I've been using it for a while now, and I am continually impressed by its capabilities. It's like having a personal assistant that is always available and never gets tired! Thank you OpenAI for creating such an incredible tool. #chatgptrocks",0.942,0.6625,17-02-2023,17,0,https://www.youtube.com/watch?v=THJysHMi81c
